ensembl_gene_id	hsapiens_homolog_associated_gene_name
14689	ENSMUSG00000028028	ALPK1
14690	ENSMUSG00000072473	C10orf53
14691	ENSMUSG00000022075	RHOBTB2
14692	ENSMUSG00000007817	ZMIZ1
14693	ENSMUSG00000060201	SPINK7
14694	ENSMUSG00000023118	SYMPK
14695	ENSMUSG00000018171	VMP1
14696	ENSMUSG00000044176	SPINK9
14697	ENSMUSG00000039682	LAP3
14698	ENSMUSG00000059040	ENO1
14699	ENSMUSG00000026270	CAPN10
14700	ENSMUSG00000025198	ERLIN1
14701	ENSMUSG00000041408	WAPL
14702	ENSMUSG00000020133	C19orf25
14703	ENSMUSG00000028016	INTS12
14704	ENSMUSG00000027670	OCSTAMP
14705	ENSMUSG00000014771	PDCD2
14706	ENSMUSG00000024170	TELO2
14707	ENSMUSG00000090113	NHLRC4
14708	ENSMUSG00000026930	GPSM1
14709	ENSMUSG00000041231	UBLCP1
14710	ENSMUSG00000066000	ZNF34
14711	ENSMUSG00000057228	AADAT
14712	ENSMUSG00000026585	KIFAP3
14713	ENSMUSG00000024073	BIRC6
14714	ENSMUSG00000114004	AC005551.1
14715	ENSMUSG00000090958	LRRC32
14716	ENSMUSG00000079608	STARD6
14717	ENSMUSG00000043621	UBXN10
14718	ENSMUSG00000024983	VTI1A
14719	ENSMUSG00000021636	MARVELD2
14720	ENSMUSG00000014767	TBP
14721	ENSMUSG00000078440	DOHH
14722	ENSMUSG00000039952	DAG1
14723	ENSMUSG00000047102	TAS2R39
14724	ENSMUSG00000028750	PLA2G2C
14725	ENSMUSG00000031766	SLC12A3
14726	ENSMUSG00000019027	DNAH1
14727	ENSMUSG00000095654	PLSCR5
14728	ENSMUSG00000018965	YWHAH
14729	ENSMUSG00000028229	RMDN1
14730	ENSMUSG00000000934	TOP1MT
14731	ENSMUSG00000063410	STK24
14732	ENSMUSG00000036131	FRMD7
14733	ENSMUSG00000074627	MROH8
14734	ENSMUSG00000028838	EXTL1
14735	ENSMUSG00000009555	CDK9
14736	ENSMUSG00000037731	THEMIS2
14737	ENSMUSG00000026674	DDR2
14738	ENSMUSG00000018459	SLC13A3
14739	ENSMUSG00000074939	CHRM5
14740	ENSMUSG00000031112	STK26
14741	ENSMUSG00000037519	PPFIA1
14742	ENSMUSG00000034219	SEPT14
14743	ENSMUSG00000043067	DPY19L1
14744	ENSMUSG00000020029	NUDT4
14745	ENSMUSG00000020029	NUDT4B
14746	ENSMUSG00000021919	CHAT
14747	ENSMUSG00000040380	CBLN3
14748	ENSMUSG00000009535	RNMT
14749	ENSMUSG00000115170	VN1R5
14750	ENSMUSG00000044533	RPS2
14751	ENSMUSG00000026098	PMS1
14752	ENSMUSG00000054850	SMIM10
14753	ENSMUSG00000054850	SMIM10L2A
14754	ENSMUSG00000054850	SMIM10L2B
14755	ENSMUSG00000001305	RRP15
14756	ENSMUSG00000003438	TIMM50
14757	ENSMUSG00000027642	RPN2
14758	ENSMUSG00000032399	RPL4
14759	ENSMUSG00000045589	FRRS1L
14760	ENSMUSG00000030353	TEAD4
14761	ENSMUSG00000050944	EFCAB5
14762	ENSMUSG00000032369	PLSCR1
14763	ENSMUSG00000090698	APOLD1
14764	ENSMUSG00000035041	CREB3L3
14765	ENSMUSG00000051917	TAS2R40
14766	ENSMUSG00000032717	MDFI
14767	ENSMUSG00000027654	FAM83D
14768	ENSMUSG00000028763	HSPG2
14769	ENSMUSG00000106289	TRAV39
14770	ENSMUSG00000015846	RXRA
14771	ENSMUSG00000037965	ZC3H7A
14772	ENSMUSG00000028483	SNAPC3
14773	ENSMUSG00000028790	KHDRBS1
14774	ENSMUSG00000062761	ZNF512
14775	ENSMUSG00000001056	NHP2
14776	ENSMUSG00000006021	KPTN
14777	ENSMUSG00000030204	DDX47
14778	ENSMUSG00000032036	KIRREL3
14779	ENSMUSG00000034855	CXCL10
14780	ENSMUSG00000059005	HNRNPA3
14781	ENSMUSG00000024042	SIK1B
14782	ENSMUSG00000024042	SIK1
14783	ENSMUSG00000001054	RMND5B
14784	ENSMUSG00000100241	SLC18A3
14785	ENSMUSG00000001630	STK38L
14786	ENSMUSG00000025504	EPS8L2
14787	ENSMUSG00000022085	PEBP4
14788	ENSMUSG00000032081	APOC3
14789	ENSMUSG00000059439	BCAS3
14790	ENSMUSG00000091402	RD3L
14791	ENSMUSG00000000214	TH
14792	ENSMUSG00000032456	NMNAT3
14793	ENSMUSG00000060183	CXCL11
14794	ENSMUSG00000057897	CAMK2B
14795	ENSMUSG00000006218	FAM131C
14796	ENSMUSG00000062518	ZNF34
14797	ENSMUSG00000008226	SCRN3
14798	ENSMUSG00000071178	SERPINA1
14799	ENSMUSG00000054003	TDRD9
14800	ENSMUSG00000043880	OR11L1
14801	ENSMUSG00000035681	KCNC2
14802	ENSMUSG00000061755	BOD1L1
14803	ENSMUSG00000045954	CAVIN2
14804	ENSMUSG00000059890	UBE4A
14805	ENSMUSG00000013662	ATAD1
14806	ENSMUSG00000021143	PACS2
14807	ENSMUSG00000032030	CUL5
14808	ENSMUSG00000078495	ZNF34
14809	ENSMUSG00000045631	TMPRSS12
14810	ENSMUSG00000032110	ACRV1
14811	ENSMUSG00000033730	EGR3
14812	ENSMUSG00000075467	DNLZ
14813	ENSMUSG00000011034	SLC5A1
14814	ENSMUSG00000020114	CAND1
14815	ENSMUSG00000068748	PTPRZ1
14816	ENSMUSG00000028749	PLA2G2F
14817	ENSMUSG00000026546	CFAP45
14818	ENSMUSG00000024600	SLC27A6
14819	ENSMUSG00000039908	SLC26A11
14820	ENSMUSG00000068859	SP9
14821	ENSMUSG00000038622	MED30
14822	ENSMUSG00000030484	LYPD5
14823	ENSMUSG00000006127	INPP5K
14824	ENSMUSG00000071177	SERPINA1
14825	ENSMUSG00000048933	OR4N5
14826	ENSMUSG00000046688	TIFA
14827	ENSMUSG00000041777	CIR1
14828	ENSMUSG00000031657	HEATR3
14829	ENSMUSG00000041202	PLA2G2D
14830	ENSMUSG00000071158	KLRC1
14831	ENSMUSG00000071158	AC068775.1
14832	ENSMUSG00000071158	KLRC2
14833	ENSMUSG00000071158	KLRC3
14834	ENSMUSG00000024987	CYP26A1
14835	ENSMUSG00000117406	NTN3
14836	ENSMUSG00000036352	UBAC1
14837	ENSMUSG00000021635	RAD17
14838	ENSMUSG00000027962	VCAM1
14839	ENSMUSG00000028484	PSIP1
14840	ENSMUSG00000100467	SYCP3
14841	ENSMUSG00000061731	EXT1
14842	ENSMUSG00000074780	ANAPC15
14843	ENSMUSG00000039208	METRNL
14844	ENSMUSG00000074238	AP1AR
14845	ENSMUSG00000024118	TEDC2
14846	ENSMUSG00000039224	DDX3X
14847	ENSMUSG00000093668	POU5F2
14848	ENSMUSG00000028270	GBP2
14849	ENSMUSG00000021224	NUMB
14850	ENSMUSG00000049598	VSIG8
14851	ENSMUSG00000037210	FAM193A
14852	ENSMUSG00000040187	ARNTL2
14853	ENSMUSG00000064138	FAM172A
14854	ENSMUSG00000027793	CCNA1
14855	ENSMUSG00000052727	MAP1B
14856	ENSMUSG00000005483	DNAJB1
14857	ENSMUSG00000006527	SFMBT1
14858	ENSMUSG00000082079	DNMT3B
14859	ENSMUSG00000090066	C4orf54
14860	ENSMUSG00000039691	TSPAN10
14861	ENSMUSG00000031770	HERPUD1
14862	ENSMUSG00000054409	TMEM74
14863	ENSMUSG00000078249	HMGA1
14864	ENSMUSG00000039252	LGI2
14865	ENSMUSG00000024283	WAC
14866	ENSMUSG00000021900	BTD
14867	ENSMUSG00000008153	CLSTN3
14868	ENSMUSG00000044477	ZFAND3
14869	ENSMUSG00000052293	TAF9
14870	ENSMUSG00000075703	SELENOI
14871	ENSMUSG00000024601	ISOC1
14872	ENSMUSG00000048832	VPS37C
14873	ENSMUSG00000036473	AC093525.2
14874	ENSMUSG00000025158	RFNG
14875	ENSMUSG00000025557	SLC15A1
14876	ENSMUSG00000000386	MX1
14877	ENSMUSG00000057606	COLQ
14878	ENSMUSG00000029371	CXCL6
14879	ENSMUSG00000074802	GAS2L3
14880	ENSMUSG00000078941	TAF9
14881	ENSMUSG00000029267	MTF2
14882	ENSMUSG00000026611	SPATA17
14883	ENSMUSG00000061878	SPHK1
14884	ENSMUSG00000051786	TUBGCP6
14885	ENSMUSG00000043230	FAM124B
14886	ENSMUSG00000033770	CLCNKA
14887	ENSMUSG00000033770	CLCNKB
14888	ENSMUSG00000026020	NOP58
14889	ENSMUSG00000048118	ARID4A
14890	ENSMUSG00000028882	PPP1R8
14891	ENSMUSG00000036186	DIPK1B
14892	ENSMUSG00000002396	OCEL1
14893	ENSMUSG00000026888	GRB14
14894	ENSMUSG00000068742	CRY2
14895	ENSMUSG00000038607	GNG10
14896	ENSMUSG00000047446	ARL4A
14897	ENSMUSG00000029372	PPBP
14898	ENSMUSG00000027525	PHACTR3
14899	ENSMUSG00000020993	TRAPPC6B
14900	ENSMUSG00000002393	NR2F6
14901	ENSMUSG00000103528	SYCP3
14902	ENSMUSG00000026922	AGPAT2
14903	ENSMUSG00000021552	GKAP1
14904	ENSMUSG00000092345	DNAJC25-GNG10
14905	ENSMUSG00000039234	SEC24D
14906	ENSMUSG00000038760	TRHR
14907	ENSMUSG00000058908	PLA2G2A
14908	ENSMUSG00000021884	HACL1
14909	ENSMUSG00000039198	PTCHD3
14910	ENSMUSG00000019433	GIPC1
14911	ENSMUSG00000059586	NSMCE2
14912	ENSMUSG00000078907	FAM186B
14913	ENSMUSG00000022043	TRIM35
14914	ENSMUSG00000072572	SLC39A2
14915	ENSMUSG00000041193	PLA2G5
14916	ENSMUSG00000026921	EGFL7
14917	ENSMUSG00000020334	SLC22A4
14918	ENSMUSG00000078439	SMIM24
14919	ENSMUSG00000024776	STAMBPL1
14920	ENSMUSG00000023007	PRPF40B
14921	ENSMUSG00000004127	TRMT10A
14922	ENSMUSG00000004561	METTL17
14923	ENSMUSG00000040048	NDUFB10
14924	ENSMUSG00000030275	ETNK1
14925	ENSMUSG00000067860	ZIC3
14926	ENSMUSG00000022223	SDR39U1
14927	ENSMUSG00000035757	SELENOO
14928	ENSMUSG00000037366	PAFAH2
14929	ENSMUSG00000001521	TULP3
14930	ENSMUSG00000004864	MAPK13
14931	ENSMUSG00000021540	SMAD5
14932	ENSMUSG00000053886	SH2D4A
14933	ENSMUSG00000022507	C16orf72
14934	ENSMUSG00000028673	FUCA1
14935	ENSMUSG00000002565	SCIN
14936	ENSMUSG00000000948	AC124312.1
14937	ENSMUSG00000000948	SNURF
14938	ENSMUSG00000028114	METTL14
14939	ENSMUSG00000102627	AC124312.1
14940	ENSMUSG00000102627	SNURF
14941	ENSMUSG00000029864	GSTK1
14942	ENSMUSG00000074748	ATXN7L3B
14943	ENSMUSG00000025386	AC139530.1
14944	ENSMUSG00000028158	MTTP
14945	ENSMUSG00000040650	CYP2C8
14946	ENSMUSG00000029461	FAM168A
14947	ENSMUSG00000040950	CLEC10A
14948	ENSMUSG00000031849	COMP
14949	ENSMUSG00000054342	KCNN4
14950	ENSMUSG00000036499	EEA1
14951	ENSMUSG00000026987	BAZ2B
14952	ENSMUSG00000036779	TENT4B
14953	ENSMUSG00000039670	OXLD1
14954	ENSMUSG00000053441	ADAMTS19
14955	ENSMUSG00000020190	MKNK2
14956	ENSMUSG00000057378	RYR3
14957	ENSMUSG00000020014	CFAP54
14958	ENSMUSG00000001909	TRMT1
14959	ENSMUSG00000039795	ZFAND1
14960	ENSMUSG00000040969	ARHGEF38
14961	ENSMUSG00000028788	PTP4A2
14962	ENSMUSG00000069910	SPDL1
14963	ENSMUSG00000038587	AKAP12
14964	ENSMUSG00000047153	KHNYN
14965	ENSMUSG00000036356	CSGALNACT1
14966	ENSMUSG00000025326	UBE3A
14967	ENSMUSG00000004364	CUL3
14968	ENSMUSG00000032076	CADM1
14969	ENSMUSG00000022056	ADAM7
14970	ENSMUSG00000022022	MTRF1
14971	ENSMUSG00000046618	OLFML2A
14972	ENSMUSG00000027655	DHX35
14973	ENSMUSG00000024501	DPYSL3
14974	ENSMUSG00000034560	WASHC4
14975	ENSMUSG00000032080	APOA4
14976	ENSMUSG00000037851	IARS
14977	ENSMUSG00000026110	MGAT4A
14978	ENSMUSG00000024731	MS4A10
14979	ENSMUSG00000026670	UAP1
14980	ENSMUSG00000040522	TLR8
14981	ENSMUSG00000057672	PKN1
14982	ENSMUSG00000029235	PDCL2
14983	ENSMUSG00000035401	EMSY
14984	ENSMUSG00000021134	SRSF5
14985	ENSMUSG00000025993	SLC40A1
14986	ENSMUSG00000040296	DDX58
14987	ENSMUSG00000006216	CLCNKA
14988	ENSMUSG00000006216	CLCNKB
14989	ENSMUSG00000027469	TPX2
14990	ENSMUSG00000068696	GPR88
14991	ENSMUSG00000061518	COX5B
14992	ENSMUSG00000037124	TRIM58
14993	ENSMUSG00000035900	GRAMD4
14994	ENSMUSG00000029392	RILPL1
14995	ENSMUSG00000025875	TSPAN17
14996	ENSMUSG00000011008	MCOLN2
14997	ENSMUSG00000042682	SELENOK
14998	ENSMUSG00000063406	TMED5
14999	ENSMUSG00000029236	NMU
15000	ENSMUSG00000031357	SYAP1
15001	ENSMUSG00000063549	OR2W3
15002	ENSMUSG00000047129	C12orf42
15003	ENSMUSG00000020160	MEIS1
15004	ENSMUSG00000021364	ELOVL2
15005	ENSMUSG00000035967	INTS6L
15006	ENSMUSG00000030827	FGF21
15007	ENSMUSG00000001864	AIF1L
15008	ENSMUSG00000020275	REL
15009	ENSMUSG00000033502	CDC14A
15010	ENSMUSG00000066704	CYP2C8
15011	ENSMUSG00000032398	SNAPC5
15012	ENSMUSG00000020052	ASCL1
15013	ENSMUSG00000031647	MFAP3L
15014	ENSMUSG00000048218	AMIGO2
15015	ENSMUSG00000012211	TEX22
15016	ENSMUSG00000053318	SLAMF8
15017	ENSMUSG00000044250	PCED1B
15018	ENSMUSG00000074994	QSER1
15019	ENSMUSG00000018849	WWC1
15020	ENSMUSG00000040283	BTNL9
15021	ENSMUSG00000100708	SYCP3
15022	ENSMUSG00000015189	CASD1
15023	ENSMUSG00000022338	ENY2
15024	ENSMUSG00000041773	ENC1
15025	ENSMUSG00000031659	ADCY7
15026	ENSMUSG00000003575	CRTC1
15027	ENSMUSG00000008461	FUT1
15028	ENSMUSG00000023980	TAF8
15029	ENSMUSG00000020051	PAH
15030	ENSMUSG00000033712	CCAR2
15031	ENSMUSG00000024985	TCF7L2
15032	ENSMUSG00000035033	TBR1
15033	ENSMUSG00000031799	TPM4
15034	ENSMUSG00000102252	SNRPN
15035	ENSMUSG00000027479	MAPRE1
15036	ENSMUSG00000063802	HSPBP1
15037	ENSMUSG00000032372	PLSCR1
15038	ENSMUSG00000074579	LEKR1
15039	ENSMUSG00000038736	NUDCD1
15040	ENSMUSG00000028013	PPA2
15041	ENSMUSG00000009248	ASCL2
15042	ENSMUSG00000040213	KYAT3
15043	ENSMUSG00000034911	USHBP1
15044	ENSMUSG00000022089	BIN3
15045	ENSMUSG00000021647	CARTPT
15046	ENSMUSG00000047459	DYNLRB1
15047	ENSMUSG00000050390	KIAA1522
15048	ENSMUSG00000054619	METTL7A
15049	ENSMUSG00000022044	STMN4
15050	ENSMUSG00000073973	OR52K2
15051	ENSMUSG00000035027	AC011005.1
15052	ENSMUSG00000035027	MAP2K2
15053	ENSMUSG00000051050	SPINK14
15054	ENSMUSG00000038056	KMT2C
15055	ENSMUSG00000038175	MYLIP
15056	ENSMUSG00000042350	AREL1
15057	ENSMUSG00000093825	OR4L1
15058	ENSMUSG00000002012	PNCK
15059	ENSMUSG00000037674	RFX7
15060	ENSMUSG00000006050	SRA1
15061	ENSMUSG00000096254	OR4L1
15062	ENSMUSG00000038305	SPATS2L
15063	ENSMUSG00000024669	CD5
15064	ENSMUSG00000031171	FTSJ1
15065	ENSMUSG00000060284	AC073611.1
15066	ENSMUSG00000062151	UNC13C
15067	ENSMUSG00000043881	KBTBD6
15068	ENSMUSG00000043881	KBTBD7
15069	ENSMUSG00000031077	FADD
15070	ENSMUSG00000073468	SFT2D1
15071	ENSMUSG00000075502	KBTBD6
15072	ENSMUSG00000075502	KBTBD7
15073	ENSMUSG00000081218	SYCP3
15074	ENSMUSG00000075327	ZBTB2
15075	ENSMUSG00000075415	FNBP1
15076	ENSMUSG00000044957	PP2D1
15077	ENSMUSG00000026790	ODF2
15078	ENSMUSG00000022938	FAM3B
15079	ENSMUSG00000027018	HAT1
15080	ENSMUSG00000017831	RAB5A
15081	ENSMUSG00000028811	YARS
15082	ENSMUSG00000022023	WBP4
15083	ENSMUSG00000029471	CAMKK2
15084	ENSMUSG00000052139	BABAM2
15085	ENSMUSG00000027195	HSD17B12
15086	ENSMUSG00000048668	RHNO1
15087	ENSMUSG00000108728	OR5BS1P
15088	ENSMUSG00000019189	RNF145
15089	ENSMUSG00000028412	SLC44A1
15090	ENSMUSG00000025503	TALDO1
15091	ENSMUSG00000027703	LRRIQ4
15092	ENSMUSG00000032501	TRIB1
15093	ENSMUSG00000000282	MNT
15094	ENSMUSG00000002500	RPL3L
15095	ENSMUSG00000023930	CRISP2
15096	ENSMUSG00000070504	FCRL6
15097	ENSMUSG00000036461	ELF1
15098	ENSMUSG00000026837	COL5A1
15099	ENSMUSG00000027702	LRRC34
15100	ENSMUSG00000064158	IZUMO1
15101	ENSMUSG00000049957	CCDC137
15102	ENSMUSG00000055945	PRR18
15103	ENSMUSG00000047638	NR1H4
15104	ENSMUSG00000025156	GPS1
15105	ENSMUSG00000022991	LALBA
15106	ENSMUSG00000019464	PTGER1
15107	ENSMUSG00000026107	NABP1
15108	ENSMUSG00000044562	RASIP1
15109	ENSMUSG00000029376	MTHFD2L
15110	ENSMUSG00000032688	MALT1
15111	ENSMUSG00000027455	NSFL1C
15112	ENSMUSG00000037134	PRMT9
15113	ENSMUSG00000022679	AC140504.1
15114	ENSMUSG00000022679	MPV17L
15115	ENSMUSG00000017677	WSB1
15116	ENSMUSG00000039865	SLC44A3
15117	ENSMUSG00000103919	SYCP3
15118	ENSMUSG00000040247	TBC1D10C
15119	ENSMUSG00000039210	GPATCH2
15120	ENSMUSG00000000127	FER
15121	ENSMUSG00000032251	IRAK1BP1
15122	ENSMUSG00000057594	ARL16
15123	ENSMUSG00000000708	KAT2B
15124	ENSMUSG00000048503	TMEM136
15125	ENSMUSG00000048707	TPRN
15126	ENSMUSG00000020460	RPS27A
15127	ENSMUSG00000017679	TTPAL
15128	ENSMUSG00000038201	KCNA7
15129	ENSMUSG00000003348	MOB3A
15130	ENSMUSG00000022466	RPAP3
15131	ENSMUSG00000102416	C2orf92
15132	ENSMUSG00000107711	OR2AK2
15133	ENSMUSG00000024505	DTWD2
15134	ENSMUSG00000073102	DRC1
15135	ENSMUSG00000064044	OR2AK2
15136	ENSMUSG00000074121	NTF4
15137	ENSMUSG00000037351	ACTR1B
15138	ENSMUSG00000000244	TSPAN32
15139	ENSMUSG00000020461	CLHC1
15140	ENSMUSG00000028672	HMGCL
15141	ENSMUSG00000026163	SPHKAP
15142	ENSMUSG00000100892	SYCP3
15143	ENSMUSG00000040669	PHC1
15144	ENSMUSG00000037686	ASPG
15145	ENSMUSG00000040231	SYNGR4
15146	ENSMUSG00000058392	RRP1B
15147	ENSMUSG00000071342	LSMEM1
15148	ENSMUSG00000046733	GPRC5A
15149	ENSMUSG00000020788	ATP2A3
15150	ENSMUSG00000022057	ADAMDEC1
15151	ENSMUSG00000001280	SP1
15152	ENSMUSG00000055053	NFIC
15153	ENSMUSG00000031617	TMEM184C
15154	ENSMUSG00000024695	ZFP91-CNTF
15155	ENSMUSG00000024695	ZFP91
15156	ENSMUSG00000003037	RAB8A
15157	ENSMUSG00000059866	TNIP2
15158	ENSMUSG00000018923	MED11
15159	ENSMUSG00000032113	CHEK1
15160	ENSMUSG00000020273	PAPOLG
15161	ENSMUSG00000026584	SCYL3
15162	ENSMUSG00000075289	CARNS1
15163	ENSMUSG00000030205	GPRC5D
15164	ENSMUSG00000017707	SERINC3
15165	ENSMUSG00000047180	NEURL3
15166	ENSMUSG00000021646	MCCC2
15167	ENSMUSG00000073971	OR52M1
15168	ENSMUSG00000023926	RHAG
15169	ENSMUSG00000030512	SNRPA1
15170	ENSMUSG00000079415	CNTF
15171	ENSMUSG00000062007	HSH2D
15172	ENSMUSG00000029445	HPD
15173	ENSMUSG00000041540	SOX5
15174	ENSMUSG00000034883	LRR1
15175	ENSMUSG00000035020	EPGN
15176	ENSMUSG00000038065	MTURN
15177	ENSMUSG00000028463	CA9
15178	ENSMUSG00000050505	PCDH20
15179	ENSMUSG00000050505	AL592490.1
15180	ENSMUSG00000028434	EPB41L4B
15181	ENSMUSG00000002076	HSF2BP
15182	ENSMUSG00000073969	OR52I2
15183	ENSMUSG00000073969	OR52I1
15184	ENSMUSG00000099925	SYCP3
15185	ENSMUSG00000002129	SF3A1
15186	ENSMUSG00000026544	DUSP23
15187	ENSMUSG00000046876	ATXN1
15188	ENSMUSG00000030207	FAM234B
15189	ENSMUSG00000073968	TRIM68
15190	ENSMUSG00000002781	TMEM143
15191	ENSMUSG00000028879	STX12
15192	ENSMUSG00000108265	OR2AK2
15193	ENSMUSG00000050875	MINAR2
15194	ENSMUSG00000030513	PCSK6
15195	ENSMUSG00000050114	PRDX6
15196	ENSMUSG00000006310	ZBTB32
15197	ENSMUSG00000029440	PSMD9
15198	ENSMUSG00000029440	AC069503.2
15199	ENSMUSG00000000318	CLEC10A
15200	ENSMUSG00000003604	AVEN
15201	ENSMUSG00000046402	RBP1
15202	ENSMUSG00000085576	DPY19L2
15203	ENSMUSG00000020388	PDLIM4
15204	ENSMUSG00000058935	TEX48
15205	ENSMUSG00000031616	EDNRA
15206	ENSMUSG00000003865	GYS1
15207	ENSMUSG00000005950	P2RX5-TAX1BP3
15208	ENSMUSG00000005950	P2RX5
15209	ENSMUSG00000031903	PLA2G15
15210	ENSMUSG00000015971	ACTR8
15211	ENSMUSG00000041406	C1orf112
15212	ENSMUSG00000000253	GMPR
15213	ENSMUSG00000030206	GSG1
15214	ENSMUSG00000027006	DNAJC10
15215	ENSMUSG00000038357	CAMP
15216	ENSMUSG00000036832	LPAR3
15217	ENSMUSG00000032606	AC104452.1
15218	ENSMUSG00000032606	NICN1
15219	ENSMUSG00000037942	CRP
15220	ENSMUSG00000093923	SYCP3
15221	ENSMUSG00000033910	GUCY1A1
15222	ENSMUSG00000031904	SLC7A6
15223	ENSMUSG00000062397	ZNF706
15224	ENSMUSG00000058446	ZNRF2
15225	ENSMUSG00000044551	C8orf58
15226	ENSMUSG00000044551	AC037459.1
15227	ENSMUSG00000013663	PTEN
15228	ENSMUSG00000036580	SPART
15229	ENSMUSG00000075153	OR5W2
15230	ENSMUSG00000029863	CASP2
15231	ENSMUSG00000035268	PKIG
15232	ENSMUSG00000060030	OR2W3
15233	ENSMUSG00000041078	GRID1
15234	ENSMUSG00000028970	ABCB1
15235	ENSMUSG00000054051	ERCC6
15236	ENSMUSG00000003868	RUVBL2
15237	ENSMUSG00000053153	SPAG16
15238	ENSMUSG00000015966	IL17RB
15239	ENSMUSG00000073998	OR2AT4
15240	ENSMUSG00000093755	VN1R5
15241	ENSMUSG00000022761	LZTR1
15242	ENSMUSG00000029173	SEPSECS
15243	ENSMUSG00000032079	APOA5
15244	ENSMUSG00000030376	SLC8A2
15245	ENSMUSG00000046311	ZFP62
15246	ENSMUSG00000049604	HOXB13
15247	ENSMUSG00000001520	NRIP2
15248	ENSMUSG00000059003	GRIN2A
15249	ENSMUSG00000110086	SMIM32
15250	ENSMUSG00000042770	HEBP1
15251	ENSMUSG00000107677	OR2AK2
15252	ENSMUSG00000034211	MRPS17
15253	ENSMUSG00000034211	AC092647.5
15254	ENSMUSG00000033106	SLC7A6OS
15255	ENSMUSG00000006313	UPK1A
15256	ENSMUSG00000022992	KANSL2
15257	ENSMUSG00000021541	TRPC7
15258	ENSMUSG00000019808	ADAT2
15259	ENSMUSG00000031965	TBX20
15260	ENSMUSG00000041911	DLX1
15261	ENSMUSG00000067629	SYNGAP1
15262	ENSMUSG00000028271	GTF2B
15263	ENSMUSG00000070327	AC124319.1
15264	ENSMUSG00000075151	OR5W2
15265	ENSMUSG00000040829	ZMYND15
15266	ENSMUSG00000019809	PEX3
15267	ENSMUSG00000030399	CKM
15268	ENSMUSG00000075150	OR5W2
15269	ENSMUSG00000041921	METAP1D
15270	ENSMUSG00000075149	OR5W2
15271	ENSMUSG00000026966	SSNA1
15272	ENSMUSG00000059504	OR2T33
15273	ENSMUSG00000059504	OR2T12
15274	ENSMUSG00000059504	OR2T8
15275	ENSMUSG00000060098	PRMT7
15276	ENSMUSG00000074240	CIB3
15277	ENSMUSG00000023047	AMHR2
15278	ENSMUSG00000020131	PCSK4
15279	ENSMUSG00000039419	CNTNAP2
15280	ENSMUSG00000037892	PCDH18
15281	ENSMUSG00000005360	SLC1A3
15282	ENSMUSG00000019935	SLC17A8
15283	ENSMUSG00000031820	AC010463.1
15284	ENSMUSG00000031820	BABAM1
15285	ENSMUSG00000005547	CYP2A13
15286	ENSMUSG00000005547	CYP2A7
15287	ENSMUSG00000005547	CYP2A6
15288	ENSMUSG00000041791	CAPZA3
15289	ENSMUSG00000106918	MRPL33
15290	ENSMUSG00000037474	DTL
15291	ENSMUSG00000030230	PLCZ1
15292	ENSMUSG00000037926	SSH2
15293	ENSMUSG00000079304	TEX52
15294	ENSMUSG00000001627	IFRD1
15295	ENSMUSG00000050592	FAM78A
15296	ENSMUSG00000001517	FOXM1
15297	ENSMUSG00000024457	TRIM26
15298	ENSMUSG00000044172	PTX4
15299	ENSMUSG00000003039	FAM32A
15300	ENSMUSG00000068817	OR5W2
15301	ENSMUSG00000020053	IGF1
15302	ENSMUSG00000018920	CXCL16
15303	ENSMUSG00000038527	C1RL
15304	ENSMUSG00000031906	SMPD3
15305	ENSMUSG00000009097	TBX1
15306	ENSMUSG00000001855	NUP214
15307	ENSMUSG00000019763	RMND1
15308	ENSMUSG00000054520	SH3BP2
15309	ENSMUSG00000017716	BIRC5
15310	ENSMUSG00000021047	NOVA1
15311	ENSMUSG00000079065	THOC2
15312	ENSMUSG00000028832	STMN1
15313	ENSMUSG00000074653	LRRC31
15314	ENSMUSG00000046456	TMEM150B
15315	ENSMUSG00000029047	PEX10
15316	ENSMUSG00000028671	GALE
15317	ENSMUSG00000023991	FOXP4
15318	ENSMUSG00000108011	NRIP2
15319	ENSMUSG00000041420	MEIS3
15320	ENSMUSG00000038005	HPF1
15321	ENSMUSG00000048924	CCDC125
15322	ENSMUSG00000001518	ITFG2
15323	ENSMUSG00000032776	MCTP2
15324	ENSMUSG00000094789	SYCP3
15325	ENSMUSG00000042426	DHX29
15326	ENSMUSG00000029817	TRA2A
15327	ENSMUSG00000075148	OR5W2
15328	ENSMUSG00000044583	TLR7
15329	ENSMUSG00000058057	METTL7A
15330	ENSMUSG00000035390	BRSK1
15331	ENSMUSG00000029048	RER1
15332	ENSMUSG00000029136	RBKS
15333	ENSMUSG00000058656	SAMD12
15334	ENSMUSG00000015202	CNKSR3
15335	ENSMUSG00000039032	TSGA13
15336	ENSMUSG00000072720	MYO18B
15337	ENSMUSG00000036402	GNG12
15338	ENSMUSG00000029571	TMEM106B
15339	ENSMUSG00000062170	FMR1NB
15340	ENSMUSG00000068816	OR5I1
15341	ENSMUSG00000028784	SPOCD1
15342	ENSMUSG00000029163	EMILIN1
15343	ENSMUSG00000021144	MTA1
15344	ENSMUSG00000011154	CFAP161
15345	ENSMUSG00000055095	SPINK6
15346	ENSMUSG00000070330	TMEM235
15347	ENSMUSG00000051483	CBR1
15348	ENSMUSG00000027480	SUN5
15349	ENSMUSG00000031631	CFAP97
15350	ENSMUSG00000031907	ZFP90
15351	ENSMUSG00000038351	SGSM2
